,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SAA4,0.6912184325485479,2.136344625582694,3.086487029276629,0.6921605713286871,0.4888364966294887,
SCGB1A1,353.9421130432579,-3.670769771400796,1.6395191472652364,-2.2389307118027517,,
CCDC81,0.9887308878777424,-2.1664416549747743,1.180756222749901,-1.8347916472794688,0.06653656670865164,
NCAM1,0.4906658765805631,-0.07155251973819562,1.328144281785289,-0.05387405624486434,0.9570355067563292,
GRIK4,0.4375389773592456,-2.9550935351598815,1.2682915187763153,-2.3299797336901236,0.01980722227830665,
DUSP15,0.6853706305667651,-1.1126484270487962,1.0775525004007271,-1.0325700387081072,0.3018051553938872,
C20orf144,0.5795526550256347,1.8795209815429108,1.8560281778068517,1.0126575684663468,0.3112237519126846,
GPHA2,0.4099961737960086,0.4019810425434021,1.726280619073504,0.23285961627672425,0.8158704179955186,
PPIAP26,0.0,0.0,0.0,0.0,,
SPATA4,0.404175607519269,-1.9660977265200459,2.3831783977727654,-0.8249897399025988,0.4093774157161344,
FSIP1,0.36030303045584805,-1.0398203773595123,1.4426376211076017,-0.7207772500492384,0.47104657467140565,
DLG2,0.971713668148769,-0.0916717671853417,0.9025144674702014,-0.1015737370308343,0.9190950264207296,
C2orf50,0.9048948393964513,-1.1501584355825767,1.167789575194074,-0.9849021262169024,0.3246721488858144,
PRSS53,0.5004463585067092,1.673187115747344,1.9065802393784688,0.8775854701466907,0.38016871718703615,
ENKUR,2.924108821030744,-1.8443517266871228,1.2173026429326474,-1.5151135482987443,,
RAD9B,0.43405248590584056,-0.09980757763258293,1.2853829887630328,-0.07764812394835806,0.9381079605348284,
NPAS3,0.42898097195145724,1.4529916055514154,2.871814472413603,0.5059489808651377,0.6128924660093211,
ANO4,0.6222413241625013,-0.9204479771013605,1.1786320963333132,-0.7809459626670991,0.4348342774809546,
ZNF385D,0.5209146582519595,0.05412317202026489,1.3398533583419183,0.04039484745348763,0.9677783380347441,
PABPC3,0.7150055469462979,2.1415132157594177,1.8356560219885063,1.166620102081863,0.2433638216295958,
ZNF37CP,0.3610878571863569,1.226850463655459,2.121603222188048,0.5782657430121103,0.5630847189438444,
CCDC74B,0.815952120241174,-1.037123375602635,1.0979489980441346,-0.9446006849590891,0.3448627772098032,
POU4F1,0.881371767819176,2.5020547408276315,2.596743859534149,0.9635354413725254,0.3352788871624216,
OLAH,0.35742021300749305,-1.578959017792458,1.5570260031434224,-1.0140864793553581,0.31054148903329615,
CAPSL,5.659195642460003,-3.261569032080528,1.3698925970498677,-2.380893975998177,,
CLEC4F,0.912492992372981,-0.13423486912034766,1.398534412482612,-0.09598252851144383,0.9235344487174834,
CATSPER3,0.6447191991714409,1.236333750982014,1.4594081150614817,0.8471473731184028,0.3969129827452429,
TEKT5,0.4793047144412332,1.498321743447855,1.9714217990774858,0.7600208865241245,0.4472421001628629,
ACMSD,0.9028624665840298,2.533397048376332,2.621612652277555,0.9663506339029208,0.33386875737866084,
SYCP2L,0.7025881181049648,1.343422574932218,1.7936752207185322,0.7489776072136701,0.45387070226469606,
NR4A2,35.746804848109996,-0.22154414545974538,0.7984504031315452,-0.2774676355486113,,
FAM81B,5.082064904235444,-0.8156344534912864,1.148215483260971,-0.7103496385320086,,
TEX29,0.6632898327757436,-0.2431514204422952,1.0275330985065816,-0.23663609551428746,0.8129391151983006,
TGIF2LX,0.6414769211386884,2.025161644977815,4.409765622484231,0.4592447350607593,0.6460584291389709,
CIBAR2,6.836384394933246,-1.7540768226678447,1.2080454184265723,-1.4519957577029305,,
KCNJ16,0.6601030805665437,0.49505453882167216,2.4526472663947954,0.20184498015866942,0.840037916102378,
ANKFN1,0.7121348645578863,-0.03649428828126053,1.2708711266350254,-0.028715963024424845,0.9770911249654876,
DNAAF1,2.099507733699091,-1.5890282513917824,1.2434366894457582,-1.2779325758033293,,
JPH3,0.6733718854587785,2.1128996851555972,2.7187982511227275,0.7771447124784179,0.4370733967416086,
CYP4Z2P,0.9370255130733559,-2.349366191364711,1.299328069324737,-1.8081393351147108,0.07058481749273177,
GAL3ST2,0.7627911809591195,2.250328754934173,2.591698606699934,0.8682833525151158,0.38523923336482824,
ABCA10,0.6379187365206233,-0.7485038388366207,1.1557748733310618,-0.647620791996763,0.5172302459665737,
CCDC173,2.266593847845814,-2.1072831948124353,0.7946451724314096,-2.6518542714664597,,
MMP21,0.4002187714943598,1.360596841552269,1.952373262248917,0.6968938101441795,0.4858692517804918,
TMSB4Y,0.5034551668361648,-0.6360082419581078,1.270977014949025,-0.5004089251634627,0.6167871701515428,
MAGEC1,0.10055724222892774,0.36307111799555014,4.439436587281127,0.0817831521765036,0.9348191538044263,
LRGUK,0.7898391380890425,0.11806096063377075,1.1784850621721357,0.10018027756428714,0.9202012034600118,
FLACC1,0.954937810473198,-1.5699940415803144,1.2411067827218412,-1.2649951345340316,0.2058730720094094,
AFF2,0.9204110834782763,-1.391217824071938,1.6514365391451893,-0.8424288739499824,0.399547936604547,
KIF5A,0.39250357448305867,1.2507646880588241,2.3025571225696355,0.5432068007342118,0.586987424690302,
NAT2,0.988065025359628,1.0884121632305588,1.6079292346094174,0.6769030252099032,0.49846748456094636,
MAGEA8,0.7167489507056741,2.185800101962485,4.408311040053709,0.49583617900425064,0.620009997034515,
UGT2B4,0.6121923492555956,-2.974637465706539,1.6766916448581124,-1.7741112236282799,0.07604475464950275,
MMP16,0.7623779237353074,1.5092912337602176,1.5952338884516186,0.946125357971915,0.34408465136595623,
KCNMA1,0.817279879196925,-0.386365640260736,0.908993813995408,-0.4250476013279974,0.6708019744972746,
ART3,0.04461253046014902,0.11216976799903053,4.44760999998567,0.025220234687706865,0.9798792971419691,
NAA11,0.07511614289459179,0.23762044299729013,4.443349092553168,0.053477779496445624,0.957351234703329,
PPP2R2B,0.45181039917896526,1.386942789989457,1.9121313849935586,0.725338646117212,0.46824430252924865,
FBXO43,0.43100675590580884,1.537449714305246,1.9506353874476263,0.7881789309261805,0.43059205122275934,
UNC5D,0.37522372346894495,1.3987793739106975,4.417254888914515,0.31666259002192876,0.7514996378165122,
IGKV1OR-2,0.6111570586329826,1.8802097719529722,2.040083161469615,0.9216338860414519,0.35671957692949285,
LHFPL4,0.9381614213105032,2.5726436081566764,3.135850739641566,0.8203973408666557,0.41198963088736473,
SST,0.19607969873433032,0.7394279672928634,4.005925656248107,0.18458354716083303,0.8535556916500435,
CIBAR1P1,0.6059668434421154,0.33001448169080394,1.2236362760937434,0.2696998185966835,0.7873912001142599,
SLC6A1,0.48728268359432464,0.7622968831804572,1.5533745753349548,0.49073603706696617,0.6236131547538755,
SYN2,0.4189264699735271,-3.4029624698624423,1.7157271999354868,-1.9833936712027398,0.04732347350672126,
NRG1,0.8026263168152595,-2.2710796715110777,0.9158822858895022,-2.479663278240404,0.013150650511839624,
C1orf158,0.7763518295533791,-2.8430955899236587,2.126287828646952,-1.3371169940491274,0.18118445083447643,
ARMC12,0.8620455987705028,2.4591968169636496,1.7897411114869226,1.374051700092278,0.1694256326486232,
HYDIN,0.3610069598368315,-2.0896909696252175,2.8435908913296624,-0.7348775015410457,0.4624141015150117,
C9orf43,0.7346155543274958,-0.060495130316573345,1.0099999701641902,-0.05989617039962782,0.952238329999179,
SVOPL,0.3763004033239674,0.5876663755972832,1.9397331221101233,0.30296248947793136,0.7619184480043756,
DRC1,3.309101068095111,-1.8842010529255915,1.2893313939281752,-1.4613784026347494,,
MEGF11,0.6145137375803407,-2.6112211430917527,1.2745023400114672,-2.0488162799828666,0.04048008322838495,
HPD,0.9530126159726898,-1.4812614905353243,0.7778393847511826,-1.904328219390889,0.056867451226098445,
RIBC1,3.3900155462584225,-1.2419289888044411,0.6328229569160427,-1.9625220217306514,,
CATIP,0.7773168370013811,-1.1274847260059142,1.1479836687450524,-0.9821435240785723,0.32602914584906284,
NRG2,0.4922315228545485,-1.1981795763426706,1.213654699599953,-0.9872491547535034,0.323520509900703,
PAGE5,0.3657705528271292,1.2894618068439687,4.418925188966374,0.2918043985138353,0.7704361820117483,
EDA,1.0030825957913028,-1.2822943619269938,0.9187641590919734,-1.3956730345187844,0.1628129781022397,
SLC5A11,0.417909420869703,1.5220561402542827,2.685288725857545,0.5668128442196528,0.5708413431904682,
IGF2BP1,0.9219553977634675,2.5347042563645203,3.156720486013137,0.8029549235022045,0.42200078887528325,
GIP,0.35593430498717504,1.3380004246522326,3.359134657354873,0.3983169956353675,0.6903965340451093,
ACTC1,0.3683853460547628,0.40989190474307496,3.1197395152831167,0.13138657978817736,0.8954695044103596,
CLDN14,0.37577436215803983,1.324107608057314,2.335799822056643,0.5668754640504483,0.5707987951197055,
SIM2,0.8865889786652574,2.5396326858452656,2.266802377678547,1.1203591062252751,0.2625607639446177,
PLA2G4D,0.4679927102827821,1.5835874595310147,1.9096406043936847,0.8292594197502452,0.4069576282329459,
PADI4,0.3728961389032643,-3.200379211361545,1.6954904459968332,-1.8875831585591387,0.05908193277472873,
M1AP,0.947192287632806,-1.379928151025852,1.0471606477129836,-1.3177807569828357,0.18757705143272063,
CELF3,0.3322192688906287,0.9911909863158818,3.786455701937828,0.2617727670255356,0.7934966358886126,
TCHH,0.35216031333038395,-1.0525159770687993,1.6315726831926327,-0.6450929142851636,0.5188669754005018,
RGL4,0.5462810553249929,0.8795504423159901,1.524911020798816,0.5767880422657334,0.5640826483513635,
PGLYRP3,0.7610424073986194,2.2892898754009683,2.2282322675473427,1.027401814767198,0.3042312973134591,
ISL2,0.42926341565375054,1.4548245410048997,2.028041254706782,0.7173545102341821,0.47315538062279205,
CCDC17,5.597408316709906,-1.277405028417998,0.9879544399889651,-1.2929796929018973,,
DRC7,0.9272458477688788,-2.114289365304341,1.493306534524278,-1.4158441796264485,0.15682113124390304,
FAM131B,0.7613142109198388,-0.4769224466989349,0.9092917106531155,-0.5244988391639208,0.5999316269978849,
ZNF221,0.8611134679123161,-0.18010887159873537,0.9330956524188508,-0.19302294585966792,0.846940997806035,
ZNF233,0.7396719176138066,0.6733686703566696,1.1685397427233672,0.576247983476655,0.5644475763725678,
RSPH1,10.106639423886707,-1.794409807732446,0.8574443520273372,-2.092741999512566,,
CBS,0.383535934440765,1.3379841752933244,2.853178057542133,0.4689452071722188,0.6391088016770432,
GATD3A,0.725337548683312,0.5531041350386675,1.2406147942308596,0.44583067815306354,0.6557195597080667,
C9orf116,7.5004141581358,-1.1095291038092139,0.6115057152082248,-1.8144214783526695,,
LCN1,0.03592827305478749,0.11216976799902778,4.44760999998567,0.025220234687706247,0.9798792971419695,
COX6B2,0.7236180895512225,2.200281916305911,2.0090259721651416,1.0951983432721137,0.2734297513626067,
TMEM190,0.44522226780439206,-0.19277603664673215,1.5530412316101754,-0.1241280867004826,0.9012138601571663,
S100A1,0.7185518771324533,1.395050961534393,1.6099607829864215,0.8665123873058707,0.3862092362787427,
LRRC71,1.7448473250971914,-2.3745480273177604,1.4570927874521769,-1.6296477806810195,,
COL26A1,0.8684011502377509,-0.2236153352434164,1.1460302289960125,-0.195121672697339,0.8452976962974521,
FBXL13,0.9907573619942499,0.4340497603542615,1.134685148264195,0.38252881076152,0.7020691629381535,
SCGB3A1,381.8437967768416,-2.4586307259596225,1.0152366881855872,-2.4217315573510683,,
CELF5,0.6619575875882329,2.0634383042386166,2.3423479525501247,0.8809273199535288,0.37835715940948533,
ZNF382,0.7018677016456415,-0.13282057644917475,1.0283130606070288,-0.12916356072611657,0.8972282289586184,
GRIN2C,0.6201587961320528,1.9523883274406566,2.479332160520971,0.7874654144890413,0.431009466763163,
SIGLEC11,1.0001578707429652,-2.6546808749767696,0.7038585564427221,-3.771611285644432,0.00016219679114214884,
IZUMO2,0.6192196425301894,1.96017364447899,3.9509403634009295,0.49612838063485537,0.619803836839256,
ALOX15,4.531304323869488,-3.4256621300585466,1.1940536783953768,-2.8689347824480604,,
SSTR5,0.38587617733724155,1.246834245818669,2.3013398623359564,0.5417862290679134,0.58796577911826,
MEIOB,0.9001358388974597,2.519010268036581,2.844582881544842,0.8855464484369504,0.37586197958034806,
GNG3,0.3260047135178145,1.2260180210621663,1.9523042678268485,0.6279851154691544,0.5300136907337061,
FAM151A,0.42857515499033677,0.7088051361885073,1.6609113853881288,0.4267567447753215,0.669556514977218,
LEXM,0.43555074171681685,-0.19311689513541358,1.322781477848187,-0.14599304448196787,0.8839268792958414,
SLC25A34,0.8256353248226858,-0.7187838286844429,0.8800504195534667,-0.8167530095027399,0.41406959099693874,
DRAXIN,0.36189912980436917,1.3288500745412464,2.1622631319800627,0.61456446021182,0.5388423910619093,
C1orf87,1.699017248600965,-2.5828613866638315,1.444845579931538,-1.787638362562051,,
NTNG1,0.7626396665704254,-3.487235557123572,1.5133865288577992,-2.3042596789569014,0.021208070921019135,
BRINP3,0.652616875429095,-2.3943867171644686,1.395840968327578,-1.7153721458923035,0.08627701885204977,
TRIM58,0.6978367353838761,-4.078435780650199,1.1772694088770579,-3.4643181500319695,0.0005315774120795342,
PM20D1,0.40518317887494115,-0.45230693496304575,1.5154127068777932,-0.29847112467133413,0.7653436114955375,
C1orf147,0.44315580168777824,1.4808301884518624,1.8694200298937702,0.7921334771062716,0.42828285192990734,
IL24,0.767845405969653,2.2427440566556514,1.8968962274520988,1.1823230096609414,0.23707755899322858,
OBSCN-AS1,0.6003515468706991,-0.32272138669664313,1.2896702490954521,-0.2502355830282921,0.80240516910889,
TEKT4,0.5739736527200087,-2.393271537610372,1.8105336735682316,-1.3218597215558385,0.18621486700944756,
ANKRD23,0.4308098103937137,1.4620120731848065,1.8632200410630069,0.7846695725485527,0.43264732717462806,
TMOD4,0.8064298760248668,0.1266598188218449,1.0946129495651908,0.11571196820954616,0.9078808207121178,
SPRR3,0.921812000562255,0.34065284146932173,2.812540856226518,0.12111925084223064,0.903596581461411,
C1orf189,2.1340286662338164,-3.3098812841953684,1.2436748559164423,-2.661371875815866,,
GABRB1,0.0,0.0,0.0,0.0,,
ALPI,0.9472029924483338,2.5815032168659937,4.017963006913152,0.6424905387193359,0.5205547304885251,
DAPL1,0.45964870371594624,-1.305403211994629,1.1773659524336963,-1.1087489062311262,0.26753851758483416,
DCST1,0.5925898658096644,1.9409898734712816,1.9264762413343588,1.0075337716736492,0.31367833705829884,
PROK2,0.9959147220108129,-1.677261985314133,1.053102337385687,-1.5926866039229526,0.11123051423310613,
NEK10,0.5127745632957458,-1.5887344585819598,1.8614540300576874,-0.8534911058387642,0.39338701783997854,
CCDC141,0.5258859080982761,-3.253114331279178,1.4137335714123005,-2.3010802014338254,0.02138709820060383,
CRYBA2,0.4700269873139558,1.5228364959833471,3.306351593008601,0.4605791166321934,0.6451005972127486,
SPICE1,0.8904296642403143,0.2569499902456517,0.9751034890086586,0.2635104818534498,0.7921571456112743,
SYNPR,0.1197286733547408,0.36307111799555014,4.439436587281127,0.0817831521765036,0.9348191538044263,
DNASE1L3,6.385291789427956,-3.9992576162111457,0.7432809924754694,-5.380546060907287,,
CFAP20DC,0.970287770768023,1.8903470428716975,1.4536111778006926,1.3004488901439133,0.1934471627142902,
CXCL3,14.026517826263357,-1.9496433359573744,0.8617883186422927,-2.2623227697364783,,
SPDYA,0.5180334136400971,1.7658936466919648,1.8812712659562083,0.9386703973253959,0.34789999668877003,
NMNAT3,0.6643055466307932,-0.7488543487559324,0.9448840948463254,-0.7925356695497399,0.4280484019415284,
CFAP100,0.8853679301028896,-1.19773813417903,1.6780068503219066,-0.7137862005445673,0.47535939393013726,
ETNPPL,0.6650047824214099,2.0952052098212732,3.4261213913331074,0.6115385214083225,0.5408431243064353,
TMEM155,0.6231924718747989,-0.285481436179334,1.2108463946729482,-0.2357701500663452,0.813611032032133,
NPY5R,0.9558884496051908,1.8338184311596288,3.8957380855616224,0.47072426094457515,0.637837656967851,
KLKB1,0.5330983719713875,0.9565836185527886,1.5537524175589212,0.6156602607612762,0.5381187702760235,
TERT,0.3560641817905036,1.230906703750363,2.0155910302200812,0.6106926877998464,0.541403047795406,
GDF9,0.527723694066565,0.9526392823341607,1.5919241481636812,0.5984200211002834,0.5495597100061707,
GJB7,0.9128177706647242,0.4024716436349553,1.993157502201909,0.20192666319160987,0.8399740571993265,
GRIK2,0.7875657277314344,2.2985476534219313,1.9056180137246255,1.2061953848396434,0.22774216302793882,
FABP7,0.31007058162441975,1.1843070009268375,3.37866979654936,0.35052463609683665,0.7259450045514466,
SAMD3,0.43504349183392277,-0.33582134444137823,1.3596472620998064,-0.24699152037620692,0.8049147865715203,
IL31RA,0.9025689339780607,2.5347889822647014,2.047102479640202,1.2382325787179034,0.2156298348560567,
RAET1E,0.38111423136478895,1.3727389017971345,2.332402427215718,0.588551480558965,0.5561621899328997,
MYOZ3,0.5514671587617228,-1.0812932623597076,1.0354670776456845,-1.044256534759383,0.2963667167403481,
GPR85,0.8965726479792356,-0.9725777915389288,0.8174182207446107,-1.1898166285710865,0.23411847239930084,
KIF6,0.39508433007333393,-1.5416327792827698,1.536363317504965,-1.0034298279044844,0.3156535184470083,
INTS4P1,0.46489037974011294,1.5804176808915529,1.983172507050926,0.7969138717245081,0.4255010539865578,
SLC13A4,0.6514362808823071,1.3010949503891156,1.4858430422486228,0.875661098375562,0.3812142995153559,
