,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RNU6-882P,3.888402273341071,0.7533998537353852,0.7777802510002217,0.9686538746214198,0.33271791351648283,0.8593630523832197
BPTF,32.418234432574835,0.5453517755275158,0.5637272015394603,0.9674036910729804,0.33334226559604285,0.8593630523832197
AC095057.4,1.0250200498691167,1.4913314155269173,1.5448717477953435,0.9653431863552216,0.3343729476645789,0.8593630523832197
GPR63,1.0946380821644253,1.5932159114580378,1.651389746800306,0.9647728009363116,0.33465862200344054,0.8593630523832197
VSIG1,1.1609380810464403,1.7073151995885891,1.7693086094362136,0.9649617881713815,0.3345639513868973,0.8593630523832197
LRP5L,3.80047979817884,0.6291604892304566,0.6482725859075837,0.97051842528499,0.33178814526831424,0.8593630523832197
DPY19L1P1,2.6707740509706843,0.9885975242070351,1.0214216924817037,0.9678642342175864,0.33311217860805775,0.8593630523832197
RPS6KB2,14.472720110219322,0.41533818991837806,0.428612908729812,0.9690286537314675,0.33253089291821447,0.8593630523832197
LINC02585,3.9104985208303167,0.730493406332285,0.7541561424035345,0.968623558516894,0.33273304469230736,0.8593630523832197
TMEM127,82.69705280733372,0.1948458732544142,0.20127722027468192,0.9680473179652872,0.3330207385969557,0.8593630523832197
BX470102.2,3.149413934107003,0.916806249242948,0.9454353671359524,0.9697185879773761,0.3321867825874145,0.8593630523832197
MIR3122,0.9984347982537807,2.4727282483884925,2.5616802514548724,0.9652759148938043,0.33440663201935295,0.8593630523832197
ZNF814,5.911202088733481,0.6753906630843942,0.6997985750078437,0.9651215181122998,0.33448395027997957,0.8593630523832197
GAL3ST4,20.658384252167956,0.5168131576370769,0.5359927338924496,0.9642167233945728,0.33493728170269255,0.8593630523832197
RNA5SP78,2.082909399191971,1.0958221318904735,1.131687611337647,0.9683079684818845,0.33289058631482205,0.8593630523832197
RPS3A,438.8312678123669,-0.5090095670490474,0.5269066828927225,-0.9660336138736754,0.33402736129349075,0.8593630523832197
MIR4644,1.6226089141412823,2.170639862752259,2.249741234081034,0.9648397912922255,0.33462506210953413,0.8593630523832197
SLF1,5.180704050668999,0.480271865287521,0.4953739516395527,0.9695137657076075,0.332288915344637,0.8593630523832197
IMPA1,15.71211441955095,0.534352885194052,0.5516923074004467,0.9685704839929753,0.3327595359714568,0.8593630523832197
HDAC4,5.280593437792947,-0.45986136300240515,0.47503955868730025,-0.9680485647830304,0.33302011593733294,0.8593630523832197
AC004034.1,1.0770707007329483,1.5784191895539195,1.6270215536742902,0.9701280145855397,0.33198268653954244,0.8593630523832197
BX539320.1,2.675053811313147,0.8874511110172006,0.9197008265103995,0.9649345585394727,0.3345775906407421,0.8593630523832197
INTS6L,5.4439084924813,-0.6658918001336104,0.6868213302942694,-0.9695269654020621,0.3322823328258947,0.8593630523832197
KRT223P,1.610604416972618,3.1608622323783973,3.267370950281188,0.967402318401091,0.3333429515350852,0.8593630523832197
TRBV3-1,2.1286761533074494,1.1144979143517326,1.1513437232524233,0.9679975595848952,0.33304558849937826,0.8593630523832197
PDGFRL,48.00317275132751,-0.6872822550900377,0.708916145317019,-0.9694831463920083,0.33230418512992,0.8593630523832197
PLPPR3,6.0582531063512555,1.5890064129343282,1.6429522005126291,0.9671653335005919,0.33346138911563283,0.8593630523832197
C19orf71,7.077806035104749,0.5673683887246975,0.5882732109513342,0.9644640928101585,0.33481330232227724,0.8593630523832197
DTWD1,5.598376048378409,-0.3828797925519705,0.3960336036234946,-0.9667861238259233,0.3336509626323829,0.8593630523832197
SPEG,3.1391985239224485,-0.6685276562428032,0.6890518657853385,-0.9702138393905324,0.3319399138030943,0.8593630523832197
MIR6719,1.376173861374972,1.9086519714846786,1.9750981647805113,0.9663580299548217,0.33386505774194164,0.8593630523832197
AC093675.1,2.8381671859674524,-0.7169551357295219,0.7388201672813379,-0.97040547548631,0.33184442046654283,0.8593630523832197
UFM1,69.58664762676143,0.33767818154253304,0.34897970689275937,0.9676155228312481,0.33323642188372526,0.8593630523832197
IGHV1-69,15.54501086817549,-1.225474159751031,1.2670472407752258,-0.967189004729801,0.3334495577612048,0.8593630523832197
AC104986.1,1.6210014944166011,1.419175064678404,1.4673450539741588,0.9671720096338,0.3334580522231264,0.8593630523832197
AC015712.1,1.6296035010724523,-0.6834427330407051,0.70398465522307,-0.9708204972509582,0.3316376736727611,0.8593630523832197
MED30,22.05645429614028,0.42023098292924216,0.43537277712615446,0.9652210818120932,0.3344340898118744,0.8593630523832197
CD164,238.2922764359506,-0.40293581357353414,0.4157545992926006,-0.9691674229440217,0.3324616621524876,0.8593630523832197
AC135050.6,46.69038169068025,0.37794042701235053,0.39113282797178056,0.9662713021869341,0.3339084421770372,0.8593630523832197
NENF,217.0180528689829,0.4762364527597,0.4928860453996862,0.9662201987753886,0.33393400769475345,0.8593630523832197
MGAT1,45.25664895786497,-0.3689793429756649,0.38093447726175156,-0.9686162975532617,0.33273666880294417,0.8593630523832197
INO80E,21.667287281188017,0.396996033615098,0.4089217891128279,0.9708360967421097,0.3316299042711284,0.8593630523832197
CUTA,214.8621712594503,0.4081215418057256,0.42136141897223056,0.9685783354375461,0.33275561696569134,0.8593630523832197
CARMIL1,19.60264921301367,0.48415729454782364,0.5021324417250553,0.9642023783297514,0.3349444722305642,0.8593630523832197
SH3BP5-AS1,4.188403678268487,-0.5302289638071433,0.5473288508825901,-0.9687575631215631,0.3326661645491984,0.8593630523832197
ENTPD4,25.412971805243846,0.32043035174836704,0.3322831972616319,0.9643290855181815,0.3348809631264197,0.8593630523832197
AP005131.5,1.4019514570369216,2.9233958625304153,3.0268045050334234,0.965835704839528,0.33412639906084396,0.8593630523832197
MIPOL1,2.858368028029578,0.7632174688314662,0.7890357902711684,0.96727864343032,0.33340475699848493,0.8593630523832197
UBE2V1,2.3070974508300472,1.166750461318745,1.2098280726735857,0.964393609035998,0.3348486251584787,0.8593630523832197
PLCH2,2.816212424616139,-0.7960185462274914,0.8208256726177438,-0.9697778380747539,0.33215724184904016,0.8593630523832197
SNORD91A,0.9662764094255539,2.424139043949557,2.4995592345460023,0.9698266040051883,0.33213292954902895,0.8593630523832197
AC112497.2,3.3296954650997175,0.6605227609448154,0.6834724528738103,0.9664219211286456,0.33383309934114613,0.8593630523832197
PLCB4,15.495784592838909,0.7627653920387341,0.7907298733711695,0.9646345961191365,0.3347278647780322,0.8593630523832197
AC009171.2,2.9026876573193534,0.7293199007327961,0.7550003685074717,0.9659861519995782,0.3340511104695715,0.8593630523832197
NFKBIB,29.103461683078194,0.48984047888987825,0.5063939666365856,0.9673110486354055,0.33338856207142964,0.8593630523832197
SYNE1,5.822753068667277,-0.6032360691245989,0.6216016664100273,-0.9704543950284169,0.33182004643051644,0.8593630523832197
ETFB,8.127622362241786,-0.7553449067003111,0.7787997771324049,-0.9698833113198152,0.3321046595104583,0.8593630523832197
TMSB4XP4,4.273083455553821,0.7541221815401767,0.7817946003790939,0.9646039780455138,0.3347432061608846,0.8593630523832197
SPEN,25.129419219768376,-0.31990891797185983,0.3314867367529224,-0.9650730557292485,0.33450822147241377,0.8593630523832197
ELMO2,28.14959617622492,0.29900055646212054,0.3096886580772594,0.9654875910487092,0.3343006483289357,0.8593630523832197
AC131953.1,1.1763443637254103,1.7441751687921934,1.797803637466193,0.9701700076936193,0.3319617578775449,0.8593630523832197
CCL22,10.79828997749279,0.835116514600936,0.8612763247741332,0.9696266930592137,0.33223260264174725,0.8593630523832197
DUS4L-BCAP29,2.6254335845866463,-0.5238237488572995,0.5417715222047264,-0.9668720620929117,0.33360799450519696,0.8593630523832197
NCAPH2,32.40369979773849,0.35866199797473525,0.37075971253186013,0.9673704716337396,0.3333588659661153,0.8593630523832197
LRRC8E,0.9306343097542105,1.4219945755466497,1.4721160943290112,0.9659527404289355,0.3340678297476276,0.8593630523832197
AC007216.3,1.086233241178871,1.589944608274707,1.6485811263080117,0.964432130698584,0.3348293197883313,0.8593630523832197
FAM102B,20.93357040846896,0.5010240015508132,0.517009586568802,0.9690806796754404,0.3325049365316286,0.8593630523832197
CD3D,33.23648440933191,1.0221386981685616,1.057547978257773,0.9665175662786047,0.3337852612717662,0.8593630523832197
RNF208,21.645709908190803,0.7736300325446804,0.8018839607726096,0.9647655650816277,0.33466224705076786,0.8593630523832197
SMTNL1,1.1059476369789545,1.6265525165891206,1.6755627690132644,0.9707499752736771,0.33167279895123103,0.8593630523832197
AC005912.1,63.35446482174177,0.6189571533834358,0.6380247391514531,0.9701146607678939,0.33198934203735864,0.8593630523832197
CSNK1G1,12.408648329413941,0.3986598791892065,0.41178410593702564,0.968128379511019,0.3329802581002258,0.8593630523832197
XYLB,5.754610746569031,0.6272793283202457,0.648825108431444,0.9667926228020275,0.33364771309564734,0.8593630523832197
AC027682.6,1.6993900333249672,-0.6988731258807552,0.7244877400217394,-0.9646445167723395,0.334722894068084,0.8593630523832197
FBXO30-DT,1.922609324894961,-0.6167006420410762,0.6357792184783777,-0.9699918212442321,0.332050568887431,0.8593630523832197
ISOC2,32.736973461384025,0.41919728373097564,0.4324506876593228,0.9693527971938666,0.33236919506035023,0.8593630523832197
ZFAS1,8.60509976747858,0.5412430447736591,0.5600226338909079,0.9664663747842251,0.3338108647619026,0.8593630523832197
TNFSF8,5.148755316619064,0.7625313861315782,0.7880989058326557,0.9675579809693245,0.33326517106537523,0.8593630523832197
H3C12,0.9319653775495522,2.3088366171001016,2.394659977248222,0.9641605234298262,0.33496545275470146,0.8593630523832197
BRPF3,38.17004963344194,0.472497709596243,0.4895681340631513,0.9651316675265749,0.3344788673392687,0.8593630523832197
PTGFRN,76.68141840913809,0.4180010724322578,0.4308713188221877,0.9701297212701195,0.33198183593990005,0.8593630523832197
KCTD2,37.23420385522495,-0.2981048768890317,0.3085939362804141,-0.9660101571734995,0.3340390985216186,0.8593630523832197
SF1,121.0365352852369,-0.20164983400862685,0.2089162021624909,-0.9652187428325333,0.3344352610936179,0.8593630523832197
RIPK4,10.003835883122301,-0.7604867129416641,0.7848067102138089,-0.9690114814824672,0.3325394606527743,0.8593630523832197
RN7SL812P,0.8952701299443296,2.319283427835322,2.399527002653464,0.9665585864508268,0.3337647458953935,0.8593630523832197
AL121672.3,1.8174350559657386,1.4339173342561509,1.4877620935773166,0.9638082193694717,0.3351420850816803,0.859710514011617
SNHG14,1.0620103371957492,-0.7849052285475357,0.8144930955970552,-0.9636732745686071,0.33520975734160585,0.8597784189042073
TFAP4,7.437040467980635,0.507852423094691,0.5270529613792091,0.9635700020842811,0.3352615524799448,0.8598055889334507
MAP3K5-AS1,1.0470379097807851,2.528326682637962,2.625160836799745,0.9631130585203189,0.33549078917796993,0.8598598641404864
USP37,5.72017095072113,0.6563093137125784,0.681907849538774,0.96246041771845,0.33581837707231,0.8598598641404864
Y_RNA.19,0.8535640138599428,2.2884214701113765,2.37750230519682,0.962531756587269,0.33578255907045773,0.8598598641404864
QSOX2,14.106646241056128,0.40817144506618014,0.42409156417797517,0.9624606560079702,0.33581825742720406,0.8598598641404864
SLC26A6,8.513849694925279,0.5444431077432896,0.5651524411942497,0.963356199245644,0.3353687992401654,0.8598598641404864
AC104653.1,1.1188882516030811,-0.8122096522484186,0.8436834668256983,-0.9626947595693705,0.3357007273457773,0.8598598641404864
ADAMTS7,5.247855365534386,0.5944776035031367,0.6172890721741935,0.9630457273596129,0.3355245759994784,0.8598598641404864
ZNRF2P2,1.7728958092819025,1.4419209972865852,1.4973163180623559,0.9630035950937498,0.33554571911310194,0.8598598641404864
RIPOR1,21.94497282509932,-0.29848058192882915,0.31002133534616505,-0.9627743251784602,0.33566078800986676,0.8598598641404864
SLC35E1,44.15452091521415,0.3438490104129092,0.3570492626492669,0.9630296051071126,0.33553266648168567,0.8598598641404864
BAIAP2L2,3.465885109631731,0.9841076755398436,1.0221003220402578,0.9628288479309198,0.33563342113622796,0.8598598641404864
VPS13D,17.52201548708921,-0.40314288614859717,0.41845370623154265,-0.9634109583570671,0.3353413291313614,0.8598598641404864
AF117829.1,3.0238219226389,0.8239147560256607,0.8558207241191038,0.9627188648343566,0.3356886269673751,0.8598598641404864
LAMC2,42.016201568313,-0.8479203690045293,0.8902660914026748,-0.9524347576448441,0.3408765390444888,0.8599702025538531
GSDME,4.90879822373847,-0.5502725270083875,0.5788056142973068,-0.950703506351507,0.34175490775230943,0.8599702025538531
WDR13,29.0538813472028,-0.3597321063003849,0.37852206743641736,-0.9503596678965388,0.34192953006653914,0.8599702025538531
PYGO1,2.8451914363810693,-0.6308814929277993,0.6599445684963315,-0.9559613383367154,0.33909176753248815,0.8599702025538531
CRISPLD1,18.07880811891908,-0.7756449586946544,0.8137485343688616,-0.9531752450973566,0.3405012867260495,0.8599702025538531
POLR1B,15.766014296048853,0.3747149724910005,0.39377526944152597,0.9515960030258938,0.34130190939295646,0.8599702025538531
MIR148B,1.3000541848729457,1.8485611453637116,1.9454668751110522,0.9501889592739486,0.34201624760508453,0.8599702025538531
AC104692.1,7.1251312563248055,1.8929857195439481,1.9811580279241034,0.955494560687547,0.33932765472859006,0.8599702025538531
EIF2S2P4,0.9704747295958364,1.3874367601774882,1.459992075293906,0.9503043089450934,0.3419576500807896,0.8599702025538531
AC131011.1,1.2919122687884113,2.809001201469066,2.925009951033928,0.9603390239667885,0.33688461577482953,0.8599702025538531
EIF2B5,32.04615913632286,0.25480796208699513,0.26509880423677495,0.961181106872936,0.3364611142281665,0.8599702025538531
NOTUM,0.9593440213609128,2.4260740979151314,2.523238164161812,0.9614923126850545,0.3363046888654191,0.8599702025538531
PRR22,3.386080419318454,0.9376665725131238,0.974685255404167,0.9620198595538486,0.33603962813421395,0.8599702025538531
CUEDC1,28.712604112908785,0.5430807503847446,0.5663151561444082,0.9589726577020323,0.33757251964760515,0.8599702025538531
IGHV2-5,92.22849247884065,-1.0868342202759904,1.1417691939261443,-0.9518860957692757,0.34115475183860966,0.8599702025538531
AL133297.1,1.4146777377527968,1.1093457945817897,1.1634058038591255,0.9535329726755585,0.34032009814730924,0.8599702025538531
C14orf119,55.48371652841681,0.2643601183273859,0.27473108247023376,0.9622504885519404,0.3359237931126179,0.8599702025538531
CD244,1.1875079004642772,-0.9424106387479952,0.9895820777665637,-0.9523319590376657,0.3409286545972017,0.8599702025538531
AL035409.1,1.669235991888199,3.2226278979187573,3.357533163501907,0.9598201241763928,0.33714575221620946,0.8599702025538531
MIR647,16.08748288868636,0.736333851281924,0.767141055304307,0.9598415391675753,0.33713497254317815,0.8599702025538531
POLD4,8.017840129515182,0.516864585401542,0.5382326901000287,0.9602995041150035,0.3369044995727528,0.8599702025538531
ARMC6,25.767918407063537,0.32906461091547207,0.34265215675271504,0.9603459497643003,0.3368811312453889,0.8599702025538531
ZBTB14,12.043259384431801,-0.2916037581791695,0.30361695889554285,-0.9604330378643098,0.3368373171793845,0.8599702025538531
STN1,13.871489994936033,-0.33271859898239886,0.3490729723952252,-0.9531491272423415,0.3405145178079545,0.8599702025538531
WT1,0.9118757742712879,2.2683167370830764,2.3730864031026577,0.9558508843661984,0.3391475762049747,0.8599702025538531
TCAP,3.4846822051678195,1.4164727079360473,1.478458881269513,0.9580737928401228,0.338025549471915,0.8599702025538531
RAB30-DT,4.259867933949741,0.788453801535269,0.827611092055371,0.9526863633221071,0.34074900467082514,0.8599702025538531
RWDD4P1,1.2538596028989224,1.7252153830135075,1.81509584126499,0.9504817011817722,0.3418675475257138,0.8599702025538531
GPN1,32.90931073848563,0.2575079409553307,0.2685977922314156,0.9587120534984508,0.3377038245490378,0.8599702025538531
LUC7L2,19.1771128158662,0.31044767032052356,0.3235643491126822,0.9594619159121552,0.337326096509456,0.8599702025538531
AC006504.5,2.23799865086574,1.1021115470361682,1.1524090764204977,0.9563544487686968,0.33889318987248107,0.8599702025538531
MAP3K2,27.27491079360812,0.445162814250107,0.46477923568610396,0.957794109698039,0.33816658999495885,0.8599702025538531
